"Autor","Obra","Poema"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXIX   Nem sempre sou igual no que digo e escrevo. Mudo, mas não mudo muito. A cor das flores não é a mesma ao sol De que quando uma nuvem passa Ou quando entra a noite E as flores são cor da sombra.   Mas quem olha bem vê que são as mesmas flores. Por isso quando pareço não concordar comigo, Reparem bem para mim: Se estava virado para a direita, Voltei-me agora para a esquerda, Mas sou sempre eu, assente sobre os meus pés — O mesmo sempre, graças ao céu e à terra E aos meus olhos e ouvidos atentos E à minha clara simplicidade de alma... 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXV   As bolas de sabão que esta criança Se entretém a largar de uma palhinha São translucidamente uma filosofia toda. Claras, inúteis e passageiras como a Natureza,   Amigas dos olhos como as coisas, São aquilo que são Com uma precisão redondinha e aérea, E ninguém, nem mesmo a criança que as deixa, Pretende que elas são mais do que parecem ser.   Algumas mal se vêem no ar lúcido. São como a brisa que passa e mal toca nas flores E que só sabemos que passa Porque qualquer coisa se aligeira em nós E aceita tudo mais nitidamente. 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXVI Às vezes, em dias de luz perfeita e exacta, Em que as coisas têm toda a realidade que podem ter, Pergunto a mim próprio devagar Porque sequer atribuo eu Beleza às coisas.   Uma flor acaso tem beleza? Tem beleza acaso um fruto? Não: têm cor e forma E existência apenas. A beleza é o nome de qualquer coisa que não existe Que eu dou às coisas em troca do agrado que me dão. Não significa nada. Então porque digo eu das coisas: são belas?   Sim, mesmo a mim, que vivo só de viver, Invisíveis, vêm ter comigo as mentiras dos homens Perante as coisas, Perante as coisas que simplesmente existem.   Que difícil ser próprio e não ver senão o visível! 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXVII   Só a Natureza é divina, e ela não é divina...   Se às vezes falo dela como de um ente É que para falar dela preciso usar da linguagem dos homens Que dá personalidade às coisas, E impõe nome às coisas.   Mas as coisas não têm nome nem personalidade: Existem, e o céu é grande e a terra larga,  E o nosso coração do tamanho de um punho fechado...   Bendito seja eu por tudo quanto não sei. Gozo tudo isso como quem sabe que há o sol. 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXVIII Li hoje quase duas páginas Do livro dum poeta místico, E ri como quem tem chorado muito.   Os poetas místicos são filósofos doentes, E os filósofos são homens doidos.   Porque os poetas místicos dizem que as flores sentem E dizem que as pedras têm alma E que os rios têm êxtases ao luar.   Mas as flores, se sentissem, não eram flores, Eram gente; E se as pedras tivessem alma, eram coisas vivas, não eram pedras; E se os rios tivessem êxtases ao luar, Os rios seriam homens doentes.   É preciso não saber o que são flores e pedras e rios Para falar dos sentimentos deles. Falar da alma das pedras, das flores, dos rios, É falar de si próprio e dos seus falsos pensamentos. Graças a Deus que as pedras são só pedras, E que os rios não são senão rios, E que as flores são apenas flores.   Por mim, escrevo a prosa dos meus versos E fico contente, Porque sei que compreendo a Natureza por fora; E não a compreendo por dentro Porque a Natureza não tem dentro; Senão não era a Natureza. 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXVIII Quem me dera que eu fosse o pó da estrada E que os pés dos pobres me estivessem pisando...   Quem me dera que eu fosse os rios que correm E que as lavadeiras estivessem à minha beira...   Quem me dera que eu fosse os choupos à margem do rio E tivesse só o céu por cima e a água por baixo...   Quem me dera que eu fosse o burro do moleiro E que ele me batesse e me estimasse...   Antes isso que ser o que atravessa a vida Olhando para trás de si e tendo pena... 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXX Se quiserem que eu tenha um misticismo, está bem, tenho-o. Sou místico, mas só com o corpo. A minha alma é simples e não pensa.   O meu misticismo é não querer saber. É viver e não pensar nisso.   Não sei o que é a Natureza: canto-a. Vivo no cimo dum outeiro Numa casa caiada e sozinha, E essa é a minha definição. 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXXI   Se às vezes digo que as flores sorriem E se eu disser que os rios cantam, Não é porque eu julgue que há sorrisos nas flores E cantos no correr dos rios... É porque assim faço mais sentir aos homens falsos A existência verdadeiramente real das flores e dos rios.   Porque escrevo para eles me lerem sacrifico-me às vezes À sua estupidez de sentidos... Não concordo comigo mas absolvo-me, Porque só sou essa coisa séria, um intérprete da Natureza, Porque há homens que não percebem a sua linguagem, Por ela não ser linguagem nenhuma. 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXXII   Ontem à tarde um homem das cidades Falava à porta da estalagem. Falava comigo também. Falava da justiça e da luta para haver justiça E dos operários que sofrem, E do trabalho constante, e dos que têm fome, E dos ricos, que só têm costas para isso.   E, olhando para mim, viu-me lágrimas nos olhos E sorriu com agrado, julgando que eu sentia O ódio que ele sentia, e a compaixão Que ele dizia que sentia.   (Mas eu mal o estava ouvindo. Que me importam a mim os homens E o que sofrem ou supõem que sofrem? Sejam como eu—não sofrerão. Todo o mal do mundo vem de nos importarmos uns com os outros, Quer para fazer bem, quer para fazer mal. A nossa alma e o céu e a terra bastam-nos. Querer mais é perder isto, e ser infeliz.)   Eu no que estava pensando Quando o amigo de gente falava (E isso me comoveu até às lágrimas), Era em como o murmúrio longínquo dos chocalhos A esse entardecer Não parecia os sinos duma capela pequenina A que fossem à missa as flores e os regatos E as almas simples como a minha.   (Louvado seja Deus que não sou bom, E tenho o egoísmo natural das flores E dos rios que seguem o seu caminho Preocupados sem o saber Só com o florir e ir correndo. É essa a única missão no Mundo, Essa—existir claramente, E saber fazê-lo sem pensar nisso.)   E o homem calara-se, olhando o poente. Mas que tem com o poente quem odeia e ama? 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXXIII Pobres das flores nos canteiros dos jardins regulares. Parecem ter medo da polícia... Mas tão boas que florescem do mesmo modo E têm o mesmo sorriso antigo Que tiveram para o primeiro olhar do primeiro homem Que as viu aparecidas e lhes tocou levemente Para ver se elas falavam... 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXXIV   Acho tão natural que não se pense Que me ponho a rir às vezes, sozinho, Não sei bem de quê, mas é de qualquer coisa Que tem que ver com haver gente que pensa...   Que pensará o meu muro da minha sombra? Pergunto-me às vezes isto até dar por mim A perguntar-me coisas... E então desagrado-me, e incomodo-me Como se desse por mim com um pé dormente...   Que pensará isto de aquilo? Nada pensa nada. Terá a terra consciência das pedras e plantas que tem? Se ela a tiver, que a tenha... Que me importa isso a mim? Se eu pensasse nessas coisas, Deixaria de ver as árvores e as plantas E deixava de ver a Terra, Para ver só os meus pensamentos... Entristecia e ficava às escuras. E assim, sem pensar, tenho a Terra e o Céu. 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXXIX O mistério das coisas, onde está ele? Onde está ele que não aparece Pelo menos a mostrar-nos que é mistério? Que sabe o rio e que sabe a árvore E eu, que não sou mais do que eles, que sei disso? Sempre que olho para as coisas e penso no que os homens pensam delas, Rio como um regato que soa fresco numa pedra.   Porque o único sentido oculto das coisas É elas não terem sentido oculto nenhum, É mais estranho do que todas as estranhezas E do que os sonhos de todos os poetas E os pensamentos de todos os filósofos, Que as coisas sejam realmente o que parecem ser E não haja nada que compreender.   Sim, eis o que os meus sentidos aprenderam sozinhos: — As coisas não têm significação: têm existência. As coisas são o único sentido oculto das coisas. 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXXV O luar através dos altos ramos, Dizem os poetas todos que ele é mais Que o luar através dos altos ramos.   Mas para mim, que não sei o que penso, O que o luar através dos altos ramos É, além de ser O luar através dos altos ramos, É não ser mais Que o luar através dos altos ramos. 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXXVI   E há poetas que são artistas E trabalham nos seus versos Como um carpinteiro nas tábuas!...   Que triste não saber florir! Ter que pôr verso sobre verso, como quem constrói um muro E ver se está bem, e tirar se não está!... Quando a única casa artística é a Terra toda Que varia e está sempre bem e é sempre a mesma.   Penso nisto, não como quem pensa, mas como quem respira. E olho para as flores e sorrio... Não sei se elas me compreendem Nem se eu as compreendo a elas, Mas sei que a verdade está nelas e em mim E na nossa comum divindade De nos deixarmos ir e viver pela Terra E levar ao colo pelas Estações contentes E deixar que o vento cante para adormecermos E não termos sonhos no nosso sono. 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXXVII Como um grande borrão de fogo sujo O sol-posto demora-se nas nuvens que ficam. Vem um silvo vago de longe na tarde muito calma. Deve ser dum comboio longínquo.   Neste momento vem-me uma vaga saudade E um vago desejo plácido Que aparece e desaparece.   Também às vezes, à flor dos ribeiros Formam-se bolhas na água Que nascem e se desmancham. E não têm sentido nenhum Salvo serem bolhas de água Que nascem e se desmancham. 
"
"Alberto Caeiro","O GUARDADOR DE REBANHOS","
XXXVIII   Bendito seja o mesmo sol de outras terras Que faz meus irmãos todos os homens Porque todos os homens, um momento no dia, o olham como eu, E nesse puro momento Todo limpo e sensível Regressam lacrimosamente E com um suspiro que mal sentem Ao Homem verdadeiro e primitivo Que via o Sol nascer e ainda o não adorava. Porque isso é natural — mais natural Que adorar o ouro e Deus E a arte e a moral... 
"
"Alberto Caeiro","O PASTOR AMOROSO","
Agora que sinto amor
Tenho interesse no que cheira.
Nunca antes me interessou que uma flor tivesse cheiro.
Agora sinto o perfume das flores como se visse uma coisa nova.
Sei bem que elas cheiravam, como sei que existia.
São coisas que se sabem por fora.
Mas agora sei com a respiração da parte de trás da cabeça.
Hoje as flores sabem-me bem num paladar que se cheira.
Hoje às vezes acordo e cheiro antes de ver.

"
"Alberto Caeiro","O PASTOR AMOROSO","
O amor é uma companhia.
Já não sei andar só pelos caminhos,
Porque já não posso andar só.
Um pensamento visível faz-me andar mais depressa
E ver menos, e ao mesmo tempo gostar bem de ir vendo tudo.
Mesmo a ausência dela é uma coisa que está comigo.
E eu gosto tanto dela que não sei como a desejar.

Se a não vejo, imagino-a e sou forte como as árvores altas.
Mas se a vejo tremo, não sei o que é feito do que sinto na ausência dela.
Todo eu sou qualquer força que me abandona.
Toda a realidade olha para mim como um girassol com a cara dela no meio.

"
"Alberto Caeiro","O PASTOR AMOROSO","
O pastor amoroso perdeu o cajado,
E as ovelhas tresmalharam-se pela encosta,
E, de tanto pensar, nem tocou a flauta que trouxe para tocar.
Ninguém lhe apareceu ou desapareceu. Nunca mais encontrou o cajado.
Outros, praguejando contra ele, recolheram-lhe as ovelhas.
Ninguém o tinha amado, afinal.

Quando se ergueu da encosta e da verdade falsa, viu tudo;
Os grandes vales cheios dos mesmos verdes de sempre,
As grandes montanhas longe, mais reais que qualquer sentimento,
A realidade toda, com o céu e o ar e os campos que existem, estão presentes.
(E de novo o ar, que lhe faltara tanto tempo, lhe entrou fresco nos pulmões)
E sentiu que de novo o ar lhe abria, mas com dor, uma liberdade no peito.

"
"Alberto Caeiro","O PASTOR AMOROSO","
Passei toda a noite, sem dormir, vendo, sem espaço, a figura dela,
E vendo-a sempre de maneiras diferentes do que a encontro a ela.
Faço pensamentos com a recordação do que ela é quando me fala,
E em cada pensamento ela varia de acordo com a sua semelhança.
Amar é pensar.
E eu quase que me esqueço de sentir só de pensar nela.
Não sei bem o que quero, mesmo dela, e eu não penso senão nela.
Tenho uma grande distracção animada.
Quando desejo encontrá-la
Quase que prefiro não a encontrar,
Para não ter que a deixar depois.
Não sei bem o que quero, nem quero saber o que quero. Quero só
Pensar nela.
Não peço nada a ninguém, nem a ela, senão pensar.

"
